Epoch,Phase,Train_Total_Loss,Train_Main_OHEM_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,AMP_Scale,AMP_Overflow_Skips,Epoch_Time_sec,Cumulative_Training_Time
377,train/val,0.8959559364163358,0.7439998342939045,0.37989025214767974,0.20365987704404065,72.98209992116153,70.15906138451213,80.86023815072903,78.55807712344671,93.07103384494972,93.10001705969833,85.49298844646266,83.5357213879622,80.86023815072903,78.55807712344671,82.62015081652461,80.48674978548934,93.07103384494972,93.10001705969833,93.07103384494972,93.10001705969833,93.07103384494972,93.10001705969833,0.00025757787956221315,16384.0,0,17.160402059555054,1:48:47
378,train/val,0.931332258750563,0.7663675566082415,0.4124117486340844,0.20608794491355936,72.14172763700178,70.63467358434285,80.21711322552837,79.0078711584241,92.64786021445155,93.04561730714923,85.01232903785589,83.43201604163485,80.21711322552837,79.0078711584241,82.03843934481097,80.95014069095036,92.64786021445155,93.04561730714923,92.64786021445155,93.04561730714923,92.64786021445155,93.04561730714923,0.0002554148875570786,16384.0,0,17.12374758720398,1:49:04
379,train/val,0.9162564643699189,0.7503096432141636,0.41486704746342223,0.19879006930011273,71.96274245565861,71.26026364248371,80.1002532692145,79.65758294077347,92.63004014579177,93.34280896644697,84.96818528262747,83.92607359596514,80.1002532692145,79.65758294077347,81.97269494304703,81.43145225800293,92.63004014579177,93.34280896644697,92.63004014579177,93.34280896644697,92.63004014579177,93.34280896644697,0.0002532498583407562,16384.0,0,17.087188005447388,1:49:21
380,train/val,0.9504548949391946,0.7737813379777514,0.4416838821185672,0.2003690452589126,71.13237616503052,70.43942489743563,79.44262635699441,78.49001576297738,91.9684987287341,93.25514984546552,84.48073359789984,84.21108853821141,79.44262635699441,78.49001576297738,81.38924605521993,80.66645681309166,91.9684987287341,93.25514984546552,91.9684987287341,93.25514984546552,91.9684987287341,93.25514984546552,0.000251082770606071,16384.0,0,17.097785711288452,1:49:38
381,train/val,0.9080296515122703,0.74815076654372,0.3996972018933814,0.20601636377979154,72.13514700048944,70.29300852083301,80.32918677543705,78.72405296985299,92.73198853694565,93.0554112495699,84.79869183943835,83.39074701595983,80.32918677543705,78.72405296985299,82.0137709650925,80.64285318399617,92.73198853694565,93.0554112495699,92.73198853694565,93.0554112495699,92.73198853694564,93.0554112495699,0.00024891360261631386,16384.0,0,17.258115530014038,1:49:55
382,train/val,0.9207817432673081,0.7532533352141795,0.41882101292519464,0.2017027425851478,72.25906202377324,70.68704149069418,80.3251726823419,78.94325590162443,92.68210570278373,93.2007352648431,84.93261433120783,84.01352522419391,80.3251726823419,78.94325590162443,82.12098810592478,80.89578172198455,92.68210570278373,93.2007352648431,92.68210570278373,93.2007352648431,92.68210570278373,93.2007352648431,0.00024674233219233423,16384.0,0,17.13238525390625,1:50:13
383,train/val,0.9005869413199632,0.746844115788522,0.38435705937445164,0.20464445966371117,71.98599959958429,70.27777422134052,80.04173181073632,78.67734862619695,92.76196626011843,93.0880122515473,84.88568922466962,83.56454767707696,80.04173181073632,78.67734862619695,81.91091712178367,80.61490960615785,92.76196626011843,93.0880122515473,92.76196626011843,93.0880122515473,92.76196626011843,93.0880122515473,0.0002445689366991178,16384.0,0,17.29574966430664,1:50:30
384,train/val,0.9169884567027506,0.7498558445469192,0.41783152407278185,0.20021191002293606,72.0481477256207,70.92134788219573,80.1263141289581,79.2831721086427,92.60975575784394,93.2210319315886,85.06542762782968,84.00296580357401,80.1263141289581,79.2831721086427,81.98647261870424,81.18341821419594,92.60975575784394,93.2210319315886,92.60975575784394,93.2210319315886,92.60975575784394,93.2210319315886,0.00024239339303181584,16384.0,0,17.30539059638977,1:50:47
385,train/val,0.9138082068251526,0.7542985943348511,0.39877402004988294,0.21152009222005097,72.02794549754874,69.72095565161656,80.11488096253599,78.52381163373384,92.73578536873302,92.84987191139574,84.95578071848175,82.82339615346675,80.11488096253599,78.52381163373384,81.93019473457187,80.18040361791786,92.73578536873302,92.84987191139574,92.73578536873302,92.84987191139574,92.73578536873302,92.84987191139574,0.00024021567760120613,16384.0,0,17.37806010246277,1:51:05
386,train/val,0.9328184121328851,0.770666712652082,0.405379239388782,0.2020740057415412,72.08637775204309,70.67800020540233,80.45162761594791,79.08114539992852,92.54048774406678,93.2019437528178,84.65794671249174,83.70288019199585,80.45162761594791,79.08114539992852,82.06664992843801,80.89883656393188,92.54048774406678,93.2019437528178,92.54048774406678,93.2019437528178,92.54048774406678,93.2019437528178,0.0002380357663185512,16384.0,0,17.614985466003418,1:51:22
387,train/val,0.9190396148225535,0.7605770648173664,0.39615636391808157,0.2010455194557667,71.91691873433847,70.75454301757998,80.01846855188674,78.94260397610476,92.73488694762318,93.26453305025552,84.87231517433518,84.19287288240166,80.01846855188674,78.94260397610476,81.87807605103184,80.987239594062,92.73488694762318,93.26453305025552,92.73488694762318,93.26453305025552,92.73488694762318,93.26453305025552,0.0002358536345798248,16384.0,0,17.480655670166016,1:51:40
388,train/val,0.9316120983465858,0.7677958951048229,0.4095405013826878,0.20022307347694002,72.18138972352476,70.96492204527185,80.21835789119156,79.38833567516821,92.45421859751403,93.2458467122714,85.2862784651813,84.00931648655184,80.21835789119156,79.38833567516821,82.07595906124443,81.16272610112868,92.45421859751403,93.2458467122714,92.45421859751403,93.2458467122714,92.45421859751403,93.2458467122714,0.00023366925724927236,16384.0,0,17.240774631500244,1:51:57
389,train/val,0.932271578065727,0.7664598203871561,0.41452938828455366,0.20210272030550427,71.65404285051982,70.44971269176767,79.67116891310908,78.44483664823288,92.54081812085569,93.27001795457257,84.95928017201052,84.19904477452167,79.67116891310908,78.44483664823288,81.71379296276417,80.6468075047722,92.54081812085569,93.27001795457257,92.54081812085569,93.27001795457257,92.54081812085569,93.27001795457257,0.0002314826086422711,16384.0,0,17.57263946533203,1:52:14
390,train/val,0.9160774706498436,0.7520004572427791,0.4101925237995127,0.203773693627743,72.26841628008022,70.17907406936126,80.3825284976265,78.83774554277636,92.66512795439755,93.1343766711702,85.09726502706623,83.36670034996828,80.3825284976265,78.83774554277636,82.21858654503724,80.50180428647653,92.66512795439755,93.1343766711702,92.66512795439755,93.1343766711702,92.66512795439755,93.1343766711702,0.0002292936625074516,16384.0,0,17.423755407333374,1:52:32
391,train/val,0.9046675650321919,0.7467120406420334,0.3948888024720161,0.20324776746906437,72.34668265411976,70.88781306839554,80.39962570391599,79.72446469187012,92.8193480251658,93.20513327138659,85.07798201749314,83.29041177872493,80.39962570391599,79.72446469187012,82.12880635766804,81.17242779932585,92.8193480251658,93.20513327138659,92.8193480251658,93.20513327138659,92.8193480251658,93.20513327138659,0.00022710239200803996,16384.0,0,17.301701307296753,1:52:49
392,train/val,0.9128652380212493,0.7551964615350184,0.394171926152447,0.3301016909499227,71.60694833660851,61.5355658712505,79.8917978429015,73.70608359798861,92.78516209278558,89.6149482993275,84.51012206523954,75.37491381121198,79.8917978429015,73.70608359798861,81.64338220667219,73.59395921103729,92.78516209278558,89.6149482993275,92.78516209278558,89.6149482993275,92.78516209278558,89.6149482993275,0.00022490876970238048,16384.0,0,17.522369623184204,1:53:07
393,train/val,0.9188715491605841,0.7585120557442955,0.40089873030133866,0.21370869672616158,72.41519533931664,69.45383783411026,80.286723733537,78.23250481647764,92.71243261189286,92.89737364424145,85.43118449759247,83.11459903431566,80.286723733537,78.23250481647764,82.28655989128791,79.8977433194905,92.71243261189286,92.89737364424145,92.71243261189286,92.89737364424145,92.71243261189286,92.89737364424145,0.00022271276752359076,16384.0,0,17.22338891029358,1:53:24
394,train/val,0.9038888449254243,0.7492718000126921,0.38654260475026525,0.20222281553565413,72.31911087876557,71.12414355976564,80.41573316060634,79.71062332374918,92.90918966970996,93.17009305134985,85.05858392306766,83.7127946313341,80.41573316060634,79.71062332374918,82.2302155677416,81.37013414417933,92.90918966970996,93.17009305134985,92.90918966970996,93.17009305134985,92.90918966970996,93.17009305134985,0.00022051435675830226,16384.0,0,17.27947235107422,1:53:41
395,train/val,0.9131703678032626,0.7528048825004826,0.40091370945067506,0.2127359811409891,72.72337431324473,69.70451996607594,80.52804107720041,78.90506846323878,92.8561950401491,92.96512311119075,85.61175914206146,82.10141109740164,80.52804107720041,78.90506846323878,82.46477287392688,80.10459065427487,92.8561950401491,92.96512311119075,92.8561950401491,92.96512311119075,92.8561950401491,92.96512311119076,0.0002183135080244339,16384.0,0,17.491215229034424,1:53:59
396,train/val,0.9017301652094591,0.7461933367278265,0.3888420623767635,0.1996258409093049,72.09901293311273,70.71458049944678,80.15929732694104,79.01034006561449,92.75318202246234,93.27190556830482,85.00644469186372,84.08769468818068,80.15929732694104,79.01034006561449,81.99407341739185,80.92654925076825,92.75318202246234,93.27190556830482,92.75318202246234,93.27190556830482,92.75318202246235,93.27190556830482,0.00021611019124794453,16384.0,0,17.33309531211853,1:54:16
397,train/val,0.9206450643098872,0.7561809859522011,0.4111601893344651,0.21047096120167894,72.16351897162306,70.00896739660516,80.49291286703425,78.31145242779768,92.61644463790181,92.96491700097175,84.74021899339132,83.81198805060492,80.49291286703425,78.31145242779768,82.16753230059372,80.42790556665959,92.61644463790181,92.96491700097175,92.61644463790181,92.96491700097175,92.61644463790181,92.96491700097175,0.00021390437563850273,16384.0,0,17.2262122631073,1:54:33
398,train/val,0.915322089648765,0.7611674112470254,0.38538669041641377,0.19628440166296102,71.8674939339297,71.0153195927402,79.90064744351668,79.32329522072486,92.8408387173461,93.34119270645627,84.87121955744038,84.17826164015875,79.90064744351668,79.32329522072486,81.83249992160431,81.19532576390966,92.8408387173461,93.34119270645627,92.8408387173461,93.34119270645627,92.8408387173461,93.34119270645627,0.00021169602966401431,16384.0,0,17.200764179229736,1:54:50
399,train/val,0.9262603336702222,0.7666347817234371,0.3990638716875211,0.20856839590607276,71.81580959741815,69.63128803818324,79.8338524541299,78.2372394887189,92.4913830567841,92.96604393454325,85.2328682021951,83.41112464741654,79.8338524541299,78.2372394887189,81.84069561685328,80.05598627962418,92.4913830567841,92.96604393454325,92.4913830567841,92.96604393454325,92.4913830567841,92.96604393454325,0.00020948512102393543,16384.0,0,17.332520961761475,1:55:08
400,train/val,0.9290819449917129,0.7642120595859444,0.4121747026624887,0.19733219213083047,71.69443537233197,70.94522732920674,80.10999489072505,78.85535821153906,92.32954131216904,93.36680078906109,84.64874579807588,84.59864816360295,80.10999489072505,78.85535821153906,81.81366331690431,81.07446962808281,92.32954131216904,93.36680078906109,92.32954131216904,93.36680078906109,92.32954131216904,93.36680078906109,0.00020727161662130274,16384.0,0,17.291589736938477,1:55:25
401,train/val,0.8881460454152977,0.7374618443781915,0.37671049044508,0.2014729336296736,72.42325279793401,70.79263688668874,80.43534160528336,79.38195067533908,93.02311237087181,93.26615672428288,85.25490831452132,83.58581989257394,80.43534160528336,79.38195067533908,82.24758292899392,81.04156594430016,93.02311237087181,93.26615672428288,93.02311237087181,93.26615672428288,93.02311237087181,93.26615672428288,0.00020505548253340106,16384.0,0,17.296770095825195,1:55:42
402,train/val,0.9751085885193037,0.8005742106748663,0.4363359317345464,0.20201886117950354,71.66263377017462,70.57330991949816,79.63294135774632,79.47169155142728,92.37930180307211,93.22048329287617,84.98891552931931,83.19585915187005,79.63294135774632,79.47169155142728,81.72557975052236,80.8518566244699,92.37930180307211,93.22048329287617,92.37930180307211,93.22048329287617,92.3793018030721,93.22048329287617,0.00020283668398098285,16384.0,0,17.213787078857422,1:56:00
403,train/val,0.923412436052509,0.7561683622391328,0.41811017586809135,0.19941898407364836,71.96656869204587,70.56235256418574,80.209542920146,78.2454579024994,92.32850047907218,93.25034851532804,84.78833255515603,84.69803112131191,80.209542920146,78.2454579024994,81.9210215468908,80.78573161131219,92.32850047907218,93.25034851532804,92.32850047907218,93.25034851532804,92.32850047907218,93.25034851532804,0.00020061518529595503,16384.0,0,17.288596153259277,1:56:17
404,train/val,0.9220705333611239,0.7593802903657374,0.4067255946119194,0.20203131421250808,71.78595615103929,70.6914434356682,79.75218633433897,79.55179131475856,92.66547561490489,93.29004475038384,85.18806472127714,83.14227170061731,79.75218633433897,79.55179131475856,81.9183043343526,80.93521054616029,92.66547561490489,93.29004475038384,92.66547561490489,93.29004475038384,92.66547561490489,93.29004475038384,0.00019839094988743038,16384.0,0,17.386877059936523,1:56:34
405,train/val,0.9229501848635466,0.7561326289306516,0.41704388837451517,0.19736081407725753,72.61585992033388,71.42641782292532,80.75228146897626,79.58137746947357,92.604386454133,93.34894482318226,85.3377040073934,84.31962436862077,80.75228146897626,79.58137746947357,82.52307669926793,81.57020513653825,92.604386454133,93.34894482318226,92.604386454133,93.34894482318226,92.604386454133,93.34894482318226,0.00019616394020604527,16384.0,0,17.73417901992798,1:56:52
406,train/val,0.9200718571310458,0.7570773606067118,0.40748622300832166,0.21603344785177916,72.27294163451036,69.33594212517185,80.49784628885513,78.6017124941998,92.69933012590042,92.78522151176804,84.99025590647814,82.11064045864859,80.49784628885513,78.6017124941998,82.23601927481424,79.915063402191,92.69933012590042,92.78522151176804,92.69933012590042,92.78522151176804,92.69933012590042,92.78522151176804,0.0001939341177064278,16384.0,0,17.744736194610596,1:57:10
407,train/val,0.9141865359700244,0.7575479350660158,0.39159649027430493,0.19788618256136653,71.63024793858884,70.8755040682192,79.72555167932984,79.2621823049802,92.62868676449744,93.34703051891806,84.85915697143514,83.9079060398381,79.72555167932984,79.2621823049802,81.65697205747428,81.04173031552489,92.62868676449744,93.34703051891806,92.62868676449744,93.34703051891806,92.62868676449744,93.34703051891806,0.00019170144280769742,16384.0,0,17.50993824005127,1:57:27
408,train/val,0.930329666837402,0.7645983263526274,0.41432834497612453,0.19912426094102365,71.67507943252302,71.1191288648776,79.92358113742036,79.97081396638717,92.35720172780562,93.30362726553498,84.79387529797009,83.5284351054509,79.92358113742036,79.97081396638717,81.86372542882965,81.27512890825594,92.35720172780562,93.30362726553498,92.35720172780562,93.30362726553498,92.35720172780562,93.30362726553498,0.00018946587485186702,16384.0,0,17.103976488113403,1:57:44
409,train/val,0.9012824731028598,0.7481388686143834,0.38285900490439456,0.20035400692815777,72.62407171296505,71.41159274106671,80.6911898570989,79.7861394436574,93.09707530294185,93.30730314490832,85.21526914931633,83.95138339929645,80.6911898570989,79.7861394436574,82.38668483586935,81.58424850719139,93.09707530294185,93.30730314490832,93.09707530294185,93.30730314490832,93.09707530294185,93.30730314490832,0.0001872273720600036,16384.0,0,17.63352108001709,1:58:02
410,train/val,0.9223217905863471,0.7564979308973188,0.4145596443634966,0.20618386957330515,71.87370220256356,70.0484388149494,79.8502533964079,78.7378836415322,92.65544447378106,93.05382761134048,84.92107565378845,83.4510256758715,79.8502533964079,78.7378836415322,81.79922200239565,80.42196666151071,92.65544447378106,93.05382761134048,92.65544447378106,93.05382761134048,92.65544447378106,93.05382761134048,0.0001849858914860006,16384.0,0,17.41736602783203,1:58:19
411,train/val,0.9312265204346698,0.7624446592577125,0.42195464565378166,0.2120158469565639,71.63888422635549,69.67008034595854,79.57954433150411,78.66228200625673,92.43232209628887,92.90533187118645,85.15536301800182,82.65788274728,79.57954433150411,78.66228200625673,81.76566059886771,80.20523388725753,92.43232209628887,92.90533187118645,92.43232209628887,92.90533187118645,92.43232209628887,92.90533187118645,0.00018274138896779148,16384.0,0,17.45366358757019,1:58:37
412,train/val,0.911831821112529,0.7544365126801573,0.393488266221855,0.19970205940715582,71.735965217576,71.15244897686365,79.87665861203848,79.39154164264312,92.60977983654513,93.29883928066347,84.66353456994665,84.06315126481292,79.87665861203848,79.39154164264312,81.73254256645043,81.32934511341443,92.60977983654513,93.29883928066347,92.60977983654513,93.29883928066347,92.60977983654513,93.29883928066347,0.00018049381907583227,16384.0,0,17.443622827529907,1:58:54
413,train/val,0.9363218818021857,0.7676956216278283,0.42156564752044884,0.24984368870676885,72.22291141286004,66.6606813590025,80.3573475755297,75.77758353677191,92.55119044769319,91.75120806166758,85.18673766841682,81.60346801654967,80.3573475755297,75.77758353677191,82.18343308229676,77.84161492652842,92.55119044769319,91.75120806166758,92.55119044769319,91.75120806166758,92.55119044769319,91.75120806166758,0.00017824313505865474,16384.0,0,17.715229988098145,1:59:12
414,train/val,0.9132677138499592,0.7527986142946326,0.40117273690259975,0.19565528613121408,72.38372791897739,71.60028967098864,80.4758746880257,79.87190897705669,92.75562121757963,93.45431311211676,85.21438029648706,84.53394485388188,80.4758746880257,79.87190897705669,82.31448014937756,81.62556441731958,92.75562121757963,93.45431311211676,92.75562121757963,93.45431311211676,92.75562121757963,93.45431311211676,0.0001759892887852853,16384.0,0,17.253731966018677,1:59:29
415,train/val,0.9133873108936392,0.7540859959047773,0.3982532822891422,0.21659274157748754,72.63434435314504,69.34673472670322,80.68085456536106,78.15683792459895,92.69500140659127,92.8252988283079,85.42043152660764,82.54262619329789,80.68085456536106,78.15683792459895,82.51578574509668,79.83963048032456,92.69500140659127,92.8252988283079,92.69500140659127,92.8252988283079,92.69500140659127,92.8252988283079,0.00017373223068429663,16384.0,0,17.54054093360901,1:59:47
416,train/val,0.9331961594845938,0.7702863783292149,0.40727444365620613,0.19609509721155116,71.99755438927036,71.3816529157755,79.91325417868184,79.58134587373596,92.52788836591074,93.41020700805883,85.42197737809919,84.3330053163371,79.91325417868184,79.58134587373596,82.07199784533636,81.53321915759307,92.52788836591074,93.41020700805883,92.52788836591074,93.41020700805883,92.52788836591074,93.41020700805882,0.00017147190967924802,16384.0,0,17.28393268585205,2:00:04
417,train/val,0.9027252265292665,0.7485332142399704,0.3854800214100143,0.20666792542335446,72.76954216976954,69.70216908313103,80.99788974849544,78.21575986464141,92.80403142204091,93.03924716685565,85.18202426707447,83.5545909766369,80.99788974849544,78.21575986464141,82.5820369419274,80.09630442181634,92.80403142204091,93.03924716685565,92.80403142204091,93.03924716685565,92.80403142204091,93.03924716685565,0.0001692082731202421,16384.0,0,17.3523211479187,2:00:21
418,train/val,0.9012432179373243,0.7425214065157849,0.39680451996948407,0.31251676730727157,72.40526350063686,63.298682195633035,80.46625563128312,74.04677401115865,92.58936641287605,90.27274535623667,85.31726504909194,77.89328941690641,80.46625563128312,74.04677401115865,82.32603812711955,75.08620801905212,92.58936641287605,90.27274535623667,92.58936641287605,90.27274535623667,92.58936641287605,90.27274535623667,0.00016694126671130296,16384.0,0,17.258577823638916,2:00:39
419,train/val,0.9081354627142781,0.7494226133693819,0.3967821116194777,0.20187155765119685,72.26163639969572,71.32928393028133,80.24960322183733,80.43647692984625,92.92224635673337,93.2089767079883,85.05245548469598,83.21046900766011,80.24960322183733,80.43647692984625,82.1460983812988,81.5511761504585,92.92224635673337,93.2089767079883,92.92224635673337,93.2089767079883,92.92224635673337,93.20897670798828,0.00016467083443325538,16384.0,0,17.250745058059692,2:00:56
420,train/val,0.9280292605576308,0.7721791108665259,0.3896253704214873,0.19427723757433407,72.56326398502254,71.66346992751728,80.72438550446095,80.13592138548304,92.87894409409967,93.44173742314331,85.10909123650802,84.12984026731397,80.72438550446095,80.13592138548304,82.4415120338751,81.72862798853122,92.87894409409967,93.44173742314331,92.87894409409967,93.44173742314331,92.87894409409965,93.44173742314331,0.0001624703255721687,8192.0,1,17.19280433654785,2:01:13
421,train/val,0.9257182699182759,0.7615144074611042,0.4105096519317316,0.19701212782092048,71.76050997118062,71.09978847468862,79.87041479528163,79.26068469795821,92.54283821862296,93.3989080161973,84.89057201919758,84.28462457692835,79.87041479528163,79.26068469795821,81.75207478772516,81.20529159222455,92.54283821862296,93.3989080161973,92.54283821862296,93.3989080161973,92.54283821862296,93.3989080161973,0.000160192981446199,8192.0,0,16.993670225143433,2:01:30
422,train/val,0.9060764737103296,0.7501356598475705,0.3898520289069932,0.20098627110859643,72.67263094176126,70.71582976879729,80.68896367734659,79.2099107869548,92.9539129721901,93.23120695549332,85.32675916169055,83.68239471013557,80.68896367734659,79.2099107869548,82.46796213472221,80.91709558401445,92.9539129721901,93.23120695549332,92.9539129721901,93.23120695549332,92.9539129721901,93.23120695549332,0.00015791203423041447,8192.0,0,17.332870483398438,2:01:47
423,train/val,0.9058234140924786,0.7473879492153291,0.3960886542563853,0.1985323285407641,72.33359052015189,71.36408770938829,80.26123244383015,79.67981070699899,92.73617151913405,93.3230416619186,85.38895328595252,84.1327650355911,80.26123244383015,79.67981070699899,82.19090899324173,81.50199700328685,92.73617151913405,93.3230416619186,92.73617151913405,93.3230416619186,92.73617151913405,93.32304166191858,0.00015562742020741003,8192.0,0,17.542684078216553,2:02:05
424,train/val,0.9164830935390099,0.7549805676807527,0.40375630857179995,0.1982855487974655,71.98746897071841,71.01814851224589,80.24686885826618,78.93986334913312,92.61876620629839,93.30710000030398,84.72577329579816,84.55212858461853,80.24686885826618,78.93986334913312,82.024772649062,81.22850853181279,92.61876620629839,93.30710000030398,92.61876620629839,93.30710000030398,92.61876620629839,93.30710000030398,0.00015333907347340597,8192.0,0,17.57085871696472,2:02:23
425,train/val,0.9166185207988905,0.7573476411078287,0.3981771925869195,0.2075741960644959,72.24464388551785,69.94883705555644,80.13572657789584,78.3717916535112,92.78247835170652,93.07164057580671,85.1753354397285,83.38209840655468,80.13572657789584,78.3717916535112,82.09503140251469,80.34170804196975,92.78247835170652,93.07164057580671,92.78247835170652,93.07164057580671,92.78247835170652,93.07164057580671,0.00015104692582565508,8192.0,0,17.380964756011963,2:02:40
426,train/val,0.9213369339704514,0.762700157644956,0.3965919361166332,0.21023048472174638,71.97320946161132,70.18628615144317,79.99141143129359,79.11115126443488,92.84754608916113,92.95714115932846,85.00239397037993,82.86816528826819,79.99141143129359,79.11115126443488,81.96150063940611,80.6494380170589,92.84754608916113,92.95714115932846,92.84754608916113,92.95714115932846,92.84754608916111,92.95714115932846,0.00014875090664205265,8192.0,0,17.249993562698364,2:02:57
427,train/val,0.9441694756564887,0.7734134333289188,0.4268900965056989,0.19685368377578574,71.77866545515803,70.98423605593163,79.66010027708639,78.61352650123135,92.58657143716044,93.32442956958033,85.1924696994589,84.88685535114814,79.66010027708639,78.61352650123135,81.75527454725838,81.13875687988785,92.58657143716044,93.32442956958033,92.58657143716044,93.32442956958033,92.58657143716044,93.32442956958033,0.00014645094275226418,8192.0,0,17.36393928527832,2:03:15
428,train/val,0.8941365370283956,0.7463481727501621,0.3694709050266639,0.19462595551409337,73.02243788643366,71.75417686974184,80.79813876276835,80.1673310835772,93.08524736198761,93.44449692758614,85.70853047255113,84.26086958386458,80.79813876276835,80.1673310835772,82.67256233401199,81.81944653356013,93.08524736198761,93.44449692758614,93.08524736198761,93.44449692758614,93.08524736198761,93.44449692758614,0.00014414695829961428,8192.0,0,17.2961003780365,2:03:32
429,train/val,0.9093132712270903,0.7484426809393842,0.40217646073711955,0.20240788720927802,72.53387638611838,71.08812965438524,80.68166509936162,79.58806003674925,92.64012055715295,93.15472078775029,85.14023488702685,83.68899009327181,80.68166509936162,79.58806003674925,82.35694978572425,81.3267925708112,92.64012055715295,93.15472078775029,92.64012055715295,93.15472078775029,92.64012055715295,93.15472078775029,0.00014183887459289993,8192.0,0,17.180188179016113,2:03:49
430,train/val,0.9350770187118779,0.7731543471631797,0.4048066660761833,0.1992236646953917,72.00803562103665,70.90407195514446,79.97830342162634,78.93603863596518,92.42564587656864,93.34467433806924,85.25261087573469,84.25196207708949,79.97830342162634,78.93603863596518,81.96287952337914,81.05211030224534,92.42564587656864,93.34467433806924,92.42564587656864,93.34467433806924,92.42564587656864,93.34467433806924,0.00013952660994719502,8192.0,0,17.444931507110596,2:04:06
431,train/val,0.9143682705319446,0.7575645164951034,0.39200937642675376,0.19787518528604353,72.57436760457726,71.41233489264458,80.35717635049731,79.59124561439172,92.78845711360981,93.35344959185358,85.69207816311287,84.31777207473027,80.35717635049731,79.59124561439172,82.45084845295861,81.56644267766576,92.78845711360981,93.35344959185358,92.78845711360981,93.35344959185358,92.78845711360981,93.35344959185358,0.00013721007951261177,8192.0,0,17.21319341659546,2:04:24
432,train/val,0.9113519033012183,0.7491145179323528,0.4055934550807528,0.19673446502378164,72.39578287186052,71.28803425592895,80.53939426705114,79.46708024197534,92.76742744675592,93.39832379010892,85.05552764495306,84.21539715662382,80.53939426705114,79.46708024197534,82.26550071996986,81.39194851645928,92.76742744675592,93.39832379010892,92.76742744675592,93.39832379010892,92.76742744675592,93.39832379010892,0.00013488919508986211,8192.0,0,17.19960045814514,2:04:41
433,train/val,0.979239972713201,0.8056563206988832,0.43395912817314913,0.19577760308170736,71.30136644172362,71.36612158041939,79.92831743632333,79.43440773327659,91.85357340433866,93.45870963585293,84.36759888174517,84.47933369327849,79.92831743632333,79.43440773327659,81.62899531527228,81.41459740711284,91.85357340433866,93.45870963585293,91.85357340433866,93.45870963585293,91.85357340433866,93.45870963585293,0.00013256386493133243,8192.0,0,17.245084285736084,2:04:58
434,train/val,0.9247686205350835,0.7592281017290509,0.41385128397656523,0.19612170230831955,71.5846245342779,71.40538020409402,79.75574820949628,79.54326326837298,92.60864621266887,93.38473237811378,84.73435239785864,84.39502487684156,79.75574820949628,79.54326326837298,81.71463873969755,81.51480813122282,92.60864621266887,93.38473237811378,92.60864621266887,93.38473237811378,92.60864621266887,93.38473237811378,0.00013023399352622594,8192.0,0,17.24624252319336,2:05:15
435,train/val,0.9146559821522754,0.755449782571067,0.3980154906116102,0.19891070691338159,73.11920491748651,71.20691744399286,81.07555733263773,79.48056856133022,92.99415436224753,93.31215933891704,85.60685479301863,84.1766485976208,81.07555733263773,79.48056856133022,82.77941328186581,81.41211613447918,92.99415436224753,93.31215933891704,92.99415436224753,93.31215933891704,92.99415436224753,93.31215933891704,0.00012789948136815308,8192.0,0,17.32106852531433,2:05:33
436,train/val,0.910280207576959,0.747969603570907,0.4057765013497809,0.19555654796040223,72.91348366866316,71.3071634663316,80.92102246045076,79.6597818999101,92.9101405653892,93.43077206293124,85.377425020443,84.15942532493355,80.92102246045076,79.6597818999101,82.65127807760302,81.40602368908483,92.9101405653892,93.43077206293124,92.9101405653892,93.43077206293124,92.9101405653892,93.43077206293124,0.00012556022470335367,8192.0,0,17.62085795402527,2:05:50
437,train/val,0.8986944552996884,0.7449875856223314,0.3842671722497629,0.19528110653607386,72.75104403651294,70.954277640372,80.72949909667403,79.060732914439,92.98068096082122,93.41314889780337,85.34776742553227,84.35544208820713,80.72949909667403,79.060732914439,82.50967320997368,81.05001748090172,92.98068096082122,93.41314889780337,92.98068096082122,93.41314889780337,92.98068096082122,93.41314889780337,0.0001232161152574964,8192.0,0,17.178803205490112,2:06:08
438,train/val,0.9321413743107215,0.7694542035460472,0.40671792124276573,0.1975473394812873,72.3015230744849,71.15119399093061,80.39672403834692,79.42876913146857,92.56706487476669,93.34055509930398,85.23222055307961,84.13065333628697,80.39672403834692,79.42876913146857,82.26299459935963,81.29110283696853,92.56706487476669,93.34055509930398,92.56706487476669,93.34055509930398,92.56706487476669,93.34055509930398,0.00012086703993874463,8192.0,0,17.28723406791687,2:06:25
439,train/val,0.894900395170502,0.7417805269360542,0.38279965528003546,0.19867175714577828,73.35198065370973,70.66237673010171,81.20745704918731,79.01508772679917,93.06994491305409,93.24991701839474,85.8444796447121,84.10409187898614,81.20745704918731,79.01508772679917,82.98038474803,80.88406397278102,93.06994491305409,93.24991701839474,93.06994491305409,93.24991701839474,93.06994491305409,93.24991701839475,0.00011851288051446477,8192.0,0,17.290894031524658,2:06:42
