epoch,phase,train_total_loss,train_seg_loss,train_detail_loss,train_epnet_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
11,train/val,2.882440579974133,2.0847097713014353,0.7977308138557102,0.0,22.812985421683422,37.586439716950856,38.97614350617272,1.6272730875015258,22.36149951938984,37.5603391187302,35.915941399827084,0.000458554258536769,29.945741176605225,0:05:36,32.08282152497514,37.586439716950856,33.368412146444406,56.09040878939279,56.09040878939279,56.09040878939279,38.20882972568752,37.5603391187302,31.241932358620744,52.85022644131541,52.85022644131541,52.85022644131541
12,train/val,2.8633251734401868,2.0686901976232943,0.79463497063388,0.0,25.56324041407874,39.54792074570961,43.69550668656867,1.5585514855384828,29.383126618774984,49.838669976282866,46.15764520213146,0.00045476628804148113,30.595524787902832,0:06:07,35.12947808843406,39.54792074570961,36.318121389722876,60.81680310558093,60.81680310558093,60.81680310558093,38.90034141533549,49.838669976282866,40.06812865243018,63.16145164804329,63.16145164804329,63.16145164804329
13,train/val,2.8725238597911336,2.0828740985497185,0.7896497709595639,0.0,23.558601753244936,39.50782639368393,38.377889125054374,1.5894426810741424,21.06995279249657,43.54118105175766,34.9848499917684,0.0004509748084891432,30.564687252044678,0:06:37,33.75870806686318,39.50782639368393,34.28171209064887,55.468238990654996,55.468238990654996,55.468238990654996,30.43454622109068,43.54118105175766,30.502522954668542,51.83522446245165,51.83522446245165,51.83522446245165
14,train/val,2.793555780597355,2.0092799443265665,0.7842758252568867,0.0,23.418340628638575,39.45955609043868,37.49064458808565,1.5477118062973023,22.04802606199338,35.89348959597059,41.207224613196566,0.00044717978378742816,30.555301666259766,0:07:08,34.27951152686919,39.45955609043868,34.48863030785305,54.53555723795688,54.53555723795688,54.53555723795688,44.774082410520016,35.89348959597059,30.670919173481447,58.36418742181769,58.36418742181769,58.36418742181769
15,train/val,2.78621404585631,2.003660480613294,0.7825535412715829,0.0,28.64698812694308,44.01536872476059,47.73838103721838,1.4983114051818847,29.009589832642018,41.63621298684582,53.44191945097233,0.00044338117712860363,30.30425190925598,0:07:38,38.96633046195927,44.01536872476059,39.95592347580924,64.6255640573076,64.6255640573076,64.6255640573076,44.829438672487036,41.63621298684582,38.41852698335343,69.65752206723153,69.65752206723153,69.65752206723153
16,train/val,2.8295282617859217,2.043011375095533,0.7865168840988822,0.0,26.95861002178982,42.69973355624666,44.51115851561353,1.5222779619693756,28.117126291420615,47.67552986050319,47.000133956177976,0.00043957895096839955,30.135645151138306,0:08:08,36.29179308505021,42.69973355624666,37.945260924750635,61.60238278181733,61.60238278181733,61.60238278181733,40.13435680484468,47.67552986050319,38.08285567863317,63.94570221301856,63.94570221301856,63.94570221301856
17,train/val,2.7643394159234087,1.9828077023443968,0.7815316993257274,0.0,27.800574555573952,44.26147358857232,45.23026087375005,1.5032873022556306,28.710278761061335,47.55182461009663,44.019011284574226,0.0004357730670040415,30.03460955619812,0:08:38,38.40876598006451,44.26147358857232,39.11440413757545,62.28765355323449,62.28765355323449,62.28765355323449,45.79691992845838,47.55182461009663,40.43916773285503,61.12944519191971,61.12944519191971,61.12944519191971
18,train/val,2.7746685250945715,1.9913698279339334,0.7832987016957739,0.0,27.732972887496217,45.6259928833205,42.34064305583073,1.4759846889972688,27.360736323651302,47.860595452888376,38.64030549549638,0.00043196348615140955,30.412405967712402,0:09:09,38.34882331570647,45.6259928833205,39.69820259119128,59.49199349791237,59.49199349791237,59.49199349791237,40.05574248386364,47.860595452888376,38.62292433893187,55.74180662311304,55.74180662311304,55.74180662311304
19,train/val,2.752497452756633,1.9680651581805686,0.7844322829142861,0.0,29.29853612855065,47.37095924302958,46.47903938077976,1.4315975284576417,31.889880107112738,51.99704244468474,55.12270769030586,0.0004281501685212787,30.680118322372437,0:09:39,39.20786827497248,47.37095924302958,40.785950230972915,63.46169332795134,63.46169332795134,63.46169332795134,43.24126759298642,51.99704244468474,43.00607653092431,71.06981113346136,71.06981113346136,71.06981113346136
20,train/val,2.693635538868282,1.9155404477015785,0.778095090518827,0.0,32.745140896987664,48.778184758458266,52.43300663343723,1.3612395787239076,37.117032770048084,51.73722413483822,61.41559103809841,0.00042433307339459345,30.363264322280884,0:10:10,42.95011070688691,48.778184758458266,44.610815701675065,68.79482048074448,68.79482048074448,68.79482048074448,52.474816700611996,51.73722413483822,47.9952959678101,76.09623165038957,76.09623165038957,76.09623165038957
21,train/val,2.696867849515832,1.9208773011746614,0.7759905444539111,0.0,33.31231299972427,48.705849966827145,54.22380326601212,1.3797993850708008,31.486632034062424,53.17288753036773,57.073610013840955,0.00042051215919672877,30.148558378219604,0:10:40,43.02857770434657,48.705849966827145,44.598135348616154,70.3183323426209,70.3183323426209,70.3183323426209,40.95255380864611,53.17288753036773,42.122112242168356,72.67116355040388,72.67116355040388,72.67116355040388
22,train/val,2.687890949456588,1.9052419105301732,0.7826490428136743,0.0,30.663244828775326,46.781854731405716,47.919990563972306,1.3557981550693512,30.779490197494496,50.04606159653721,45.727575996116826,0.0004166873834706844,30.570372819900513,0:11:10,42.02430792603851,46.781854731405716,43.08697299250749,64.79177071505816,64.79177071505816,64.79177071505816,46.31613131388024,50.04606159653721,41.81632044026038,62.75761561742483,62.75761561742483,62.75761561742483
23,train/val,2.6662909647692805,1.8851180841093478,0.7811728722375372,0.0,31.75439988143296,50.25836213955927,49.43453559450546,1.3067689144611359,31.961507447558894,48.637366637674475,49.204963598777866,0.0004128587028491566,31.32300066947937,0:11:42,41.80241389574023,50.25836213955927,43.82106778817402,66.16212965475046,66.16212965475046,66.16212965475046,46.72364682385982,48.637366637674475,42.370231150036005,65.95620200825665,65.95620200825665,65.95620200825665
24,train/val,2.618346395699874,1.8459776795428733,0.772368729762409,0.0,29.75992290324674,47.13392148951986,44.75178640413105,1.3174885761737825,38.45449588619614,55.18879359082344,60.375277210027726,0.00040902607302542923,31.029471158981323,0:12:13,41.01380398585894,47.13392148951986,42.28784073502222,61.8324478278824,61.8324478278824,61.8324478278824,52.83351071082537,55.18879359082344,49.679310023561975,75.29249926840053,75.29249926840053,75.29249926840053
25,train/val,2.665460200413414,1.8958808714928834,0.7695793315120365,0.0,34.81548982219715,50.4075245034863,54.64309452169385,1.3302551054954528,34.434266525718826,53.91094783805017,52.07157447831503,0.0004051894487230202,30.380216598510742,0:12:43,45.68710550334268,50.4075245034863,46.95236312433936,70.66994448178005,70.66994448178005,70.66994448178005,48.05570642175711,53.91094783805017,46.260603228770236,68.48298198653858,68.48298198653858,68.48298198653858
26,train/val,2.590614191863848,1.8225309421186862,0.7680832432663959,0.0,34.419083739333914,50.43981695436822,54.877253741344646,1.24225750207901,37.150155008588165,46.11647109425847,65.66786533647308,0.0004013487836640184,30.761125802993774,0:13:14,44.87078632642035,50.43981695436822,46.746860970790344,70.86547884299824,70.86547884299824,70.86547884299824,56.29998277308362,46.11647109425847,48.13083080110351,79.2765274099488,79.2765274099488,79.2765274099488
