epoch,phase,train_total_loss,train_seg_loss,train_detail_loss,train_epnet_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
19,train/val,2.94646156235306,2.2190948063720763,0.7273667583876311,0.0,27.820807966377643,41.6825818333139,55.51852019190313,1.4261028172969819,30.349069366587365,42.64645843105701,63.17859446497659,0.0004281501685212787,228.11373209953308,1:13:09,38.03533056002512,41.6825818333139,38.90030024702465,71.39795327707039,71.39795327707039,71.39795327707039,47.91722469150771,42.64645843105701,41.136980695688514,77.43490458674928,77.43490458674928,77.43490458674928
20,train/val,2.908341325628966,2.185990628130824,0.7223506942090565,0.0,28.34068542993564,42.45851631040629,53.748761785208565,1.4091223633289338,31.00420316523649,43.450860655746766,63.25643080575023,0.00042433307339459345,226.92244338989258,1:16:56,39.42878039901462,42.45851631040629,39.871050103320535,69.91765157796475,69.91765157796475,69.91765157796475,49.6971877812284,43.450860655746766,42.42360264604416,77.4933403769136,77.4933403769136,77.49334037691361
21,train/val,2.8892965387367466,2.1676971076475016,0.7215994326936765,0.0,28.877980669818683,42.81142168885081,55.06970905636338,1.4099922606945037,30.465497232795393,47.36110808718424,57.53578569465838,0.00042051215919672877,227.94491386413574,1:20:44,40.561193854554,42.81142168885081,40.65202431119893,71.02574628078669,71.02574628078669,71.02574628078669,42.645528023449316,47.36110808718424,41.87947009604242,73.04471862180742,73.04471862180742,73.04471862180742
22,train/val,2.8654526752867255,2.1470379596764113,0.7184147151289846,0.0,29.206444519230672,42.493930262464836,58.97920712139448,1.4570770735740661,28.957321512966733,44.64139620328715,48.88501473104715,0.0004166873834706844,228.02904176712036,1:24:32,40.858625670677654,42.493930262464836,40.856678377092564,74.19738491507096,74.19738491507096,74.19738491507096,42.59970341443623,44.64139620328715,40.77895961943599,65.66814641400322,65.66814641400322,65.66814641400322
23,train/val,2.8040301286355964,2.0900031745353584,0.7140269573091017,0.0,29.873237718336927,43.77318878287526,59.00315523197883,1.3353006746768952,32.17069205278884,43.23893915477896,66.04935424196596,0.0004128587028491566,226.83528661727905,1:28:19,41.66582480454653,43.77318878287526,41.56751024312214,74.21633255754672,74.21633255754672,74.21633255754672,50.227092224332225,43.23893915477896,43.536942152202776,79.55388269167166,79.55388269167166,79.55388269167166
24,train/val,2.8746206343254204,2.1550193822881254,0.71960125179663,0.0,30.132873597029388,44.27924150251748,57.82235620054011,1.4032220339775086,29.36634991079877,43.95511849621827,51.81891409676436,0.00040902607302542923,227.65757989883423,1:32:06,41.47538083207019,44.27924150251748,42.13388863238781,73.27524134421994,73.27524134421994,73.27524134421994,48.18447743459212,43.95511849621827,41.75525627574593,68.26410846771924,68.26410846771924,68.26410846771924
25,train/val,2.7745689848390276,2.06148156648048,0.7130874189200985,0.0,31.220234855688123,45.021119296050465,60.0363428346092,1.295048584461212,33.18537630223305,45.07997218372895,65.85522725445553,0.0004051894487230202,227.3907356262207,1:35:54,43.353016805610075,45.021119296050465,43.01003520748381,75.02838639177631,75.02838639177631,75.02838639177631,50.179270495954,45.07997218372895,44.756163667644906,79.41290527240395,79.41290527240395,79.41290527240395
26,train/val,2.808799356021599,2.094259566445691,0.714539788372584,0.0,31.181721723971606,45.16292195050626,60.01141896573633,1.2507910249233245,32.72276420806735,42.20502388950328,62.18871314147666,0.0004013487836640184,226.93648552894592,1:39:41,43.12649114429739,45.16292195050626,43.11517410776869,75.00892043034347,75.00892043034347,75.00892043034347,54.40866023191039,42.20502388950328,43.57613599614494,76.68685685572912,76.68685685572912,76.68685685572912
27,train/val,2.8086366342182596,2.0954822250522804,0.7131544097275304,0.0,30.895850491374116,44.9772941157117,58.58639438429941,1.2578541831970216,33.66034055330399,45.70073898681574,66.95281592995238,0.000397504030536037,226.32964086532593,1:43:27,42.66191928678887,44.9772941157117,42.74397358755085,73.88577640819314,73.88577640819314,73.88577640819314,53.741609796614156,45.70073898681574,45.12086541519864,80.20567434818645,80.20567434818645,80.20567434818643
28,train/val,2.8061214863532005,2.0923805515987555,0.7137409341928936,0.0,32.26595665201824,46.34460744769459,60.8825913170235,1.3228055882453917,32.478203198370544,49.54067548891505,57.41791258257961,0.0003936551409577103,229.7918839454651,1:47:17,44.48208375425756,46.34460744769459,44.58991370353858,75.68574178054193,75.68574178054193,75.68574178054195,47.07058752230524,49.54067548891505,44.597685610374384,72.94965565301705,72.94965565301705,72.94965565301705
29,train/val,2.7867329884345566,2.071069735376864,0.7156632545819033,0.0,32.37680448298846,46.07058317317514,61.44140953911808,1.2779353494644166,32.11606342459175,45.54347312357443,57.696818979141106,0.00038980206544265153,226.45030856132507,1:51:03,44.98284996624722,46.07058317317514,44.79628807740297,76.11604694795547,76.11604694795547,76.11604694795547,51.71920157897279,45.54347312357443,44.112334593924565,73.17435995557119,73.17435995557119,73.17435995557119
30,train/val,2.7279849684575366,2.0161216554218155,0.7118633143192666,0.0,33.15131946054122,47.11544714560659,60.412625020942755,1.213010365486145,30.21989897930955,36.886301473682956,64.02202885549714,0.00038594475336178527,226.29790711402893,1:54:49,45.88142647184699,47.11544714560659,45.643053518890106,75.32153409129182,75.32153409129182,75.32153409129182,60.58630231860228,36.886301473682956,41.16316667848256,78.06515905482469,78.06515905482469,78.06515905482469
31,train/val,2.7231319804210843,2.0147221648356153,0.7084098183130031,0.0,33.78160861885671,46.37278069101908,63.93033235419243,1.2312151308059693,34.69356540540095,48.412341871224754,64.25424655477484,0.00038208315290396355,226.74495148658752,1:58:36,47.2825343925598,46.37278069101908,46.08480377458085,77.99695326190492,77.99695326190492,77.99695326190492,52.25028974441081,48.412341871224754,47.773157759829544,78.23754685495769,78.23754685495769,78.23754685495769
32,train/val,2.71740914835102,2.011682904424449,0.7057262417605876,0.0,34.275815926656705,48.34042130396792,62.94776182323704,1.1989162945747376,33.43769456931728,45.27895984829337,59.59676530402722,0.00037821721103476613,226.04784870147705,2:02:22,47.06060361420992,48.34042130396792,47.06173730485907,77.26127823899994,77.26127823899994,77.26127823899994,59.17675731457861,45.27895984829337,45.225051623234094,74.68417695120213,74.68417695120213,74.68417695120213
33,train/val,2.6986658630910183,1.9903308847871475,0.7083349793467515,0.0,34.14219078755231,48.2726521163462,61.57048999941742,1.2120533187389373,35.08461627728908,50.71833302372954,67.1298262326361,0.00037434687345337946,226.25149631500244,2:06:08,46.5790223961599,48.2726521163462,46.70107390009228,76.2150192150057,76.2150192150057,76.21501921500571,51.13802272013652,50.71833302372954,47.11438538597368,80.33255074315083,80.33255074315083,80.33255074315083
34,train/val,2.6873799981210946,1.9811561529601085,0.7062238482896284,0.0,34.37010141908687,48.58591000303109,62.76487682363724,1.1972714865207672,35.9473454262263,50.47522872493807,64.29221616176521,0.00037047208454744316,226.4565794467926,2:09:55,47.44096482033755,48.58591000303109,46.890248193074235,77.12336721348758,77.12336721348758,77.12336721348758,54.165721571232424,50.47522872493807,48.9227481028853,78.26568739989712,78.26568739989712,78.26568739989712
35,train/val,2.679347978787018,1.9758490155555037,0.7034989618677471,0.0,35.11342638491634,48.9003788257434,63.16925892296739,1.193672137260437,37.06360742677548,52.42290832967901,66.14872684419244,0.00036659278734574096,226.7028591632843,2:13:42,48.44837820010407,48.9003788257434,47.965105646041565,77.42789216538607,77.42789216538607,77.42789216538606,50.91285181687343,52.42290832967901,49.50806841750257,79.62592082480901,79.62592082480901,79.62592082480901
36,train/val,2.691374678951895,1.9879575882753806,0.7034170952491452,0.0,35.347296148829884,48.785401538759935,65.21041250324228,1.1704096002578734,33.25777294744112,48.71192498930177,52.85538584264975,0.00036270892346860996,225.96979594230652,2:17:28,48.47212439474209,48.785401538759935,47.953992263942816,78.94225492834784,78.94225492834784,78.94225492834784,55.26999883266734,48.71192498930177,45.92038385426534,69.15737453577123,69.15737453577123,69.15737453577123
37,train/val,2.6966960221569116,1.98755454824558,0.709141474633326,0.0,35.979045282538976,50.496060034841086,63.457451094701355,1.130923374772072,38.73418835953807,50.92611651357688,71.43275492838762,0.0003588204330759254,226.07238388061523,2:21:14,48.27899578655382,50.496060034841086,48.68326496015869,77.64399930344734,77.64399930344734,77.64399930344734,55.71878530038432,50.92611651357688,51.847358632672815,83.33618036789659,83.33618036789659,83.33618036789659
