epoch,phase,train_total_loss,train_main_loss,train_aux_loss,train_miou,train_macc,train_aacc,val_total_loss,val_miou,val_macc,val_aacc,learning_rate,epoch_time_sec,total_training_time_str,train_Precision_Macro,train_Recall_Macro,train_F1_Macro,train_Precision_Micro,train_Recall_Micro,train_F1_Micro,val_Precision_Macro,val_Recall_Macro,val_F1_Macro,val_Precision_Micro,val_Recall_Micro,val_F1_Micro
31,train/val,0.15465189638021198,0.10310866100632626,0.12885808683526906,72.42740210967598,78.15925973131695,92.53413410491447,0.10828803829848767,69.27099438248742,73.7634821817981,92.31380775807358,0.07641663058079272,106.02185225486755,0:54:49,81.31459746039536,78.15925973131695,79.51183537990238,96.12231569752858,96.12231569752858,96.12231569752858,82.5986193888508,73.7634821817981,77.0354550594238,96.00330713039831,96.00330713039831,96.00330713039831
32,train/val,0.15979104740140232,0.1075853215854453,0.13051431206986308,73.46304128649135,78.84804582633556,92.23372068506654,0.11179027557373047,69.49736085337909,74.07648233033582,92.15860082552726,0.07564344220695324,105.92963337898254,0:56:35,82.16250922048049,78.84804582633556,80.27038867417647,95.95998075298307,95.95998075298307,95.95998075298307,82.46251345590736,74.07648233033582,77.33602626398158,95.91930876849358,95.91930876849358,95.91930876849358
33,train/val,0.15555395311473505,0.10443113821194223,0.12780703527286,71.92247216018366,77.61317481197784,92.40664599334048,0.11302210457623005,69.90285321718727,74.66021686547782,92.00260816084578,0.0748693746906759,105.922598361969,0:58:21,80.96113023503126,77.61317481197784,79.03626987125485,96.05348663116223,96.05348663116223,96.05348663116223,82.36130228975749,74.66021686547782,77.61202166623016,95.83474833193173,95.83474833193173,95.83474833193173
34,train/val,0.15832689610998268,0.10641431292195035,0.12978145559115903,72.75338987456303,78.0016246362342,92.3242774339856,0.1118346631526947,69.44840204879009,74.87926338393447,92.16634125763062,0.07409441690948863,106.02996873855591,1:00:07,82.25362733386862,78.0016246362342,79.76360773371394,96.00896846283536,96.00896846283536,96.00896846283536,81.5199752679162,74.87926338393447,77.37917684156574,95.92350112350474,95.92350112350474,95.92350112350474
35,train/val,0.15349388385758453,0.10404080336751498,0.12363269862354449,72.30132326646968,77.860985431068,92.43204045777269,0.11520541697740555,69.90232267480874,75.42731491044631,91.80666015127046,0.0733185574691482,105.77809810638428,1:01:52,81.53210847425903,77.860985431068,79.3804252089177,96.06720402474348,96.06720402474348,96.06720402474348,81.31364172131227,75.42731491044631,77.69307792717257,95.72833402017022,95.72833402017022,95.72833402017022
36,train/val,0.15141838143134248,0.10319866991156469,0.120549276896307,72.71039779963449,78.08698643028467,92.49282053172284,0.11072600562125444,69.70239751477597,74.48116503870801,92.28210635398136,0.072541784693722,105.96082544326782,1:03:38,81.93604747497905,78.08698643028467,79.70982636128761,96.10002105660872,96.10002105660872,96.10002105660872,82.44667048385243,74.48116503870801,77.3673217315311,95.98616127503284,95.98616127503284,95.98616127503284
37,train/val,0.15682601772815638,0.10493073047584166,0.1297382167742952,72.54731954622765,78.03797714078425,92.34675489803634,0.11384732663631439,69.4461936144049,74.44627139967899,91.9799097547339,0.07176408661518509,106.03623342514038,1:05:24,81.70388915303232,78.03797714078425,79.57690752062926,96.02112075869402,96.02112075869402,96.02112075869402,82.20625256240996,74.44627139967899,77.18300558685614,95.82243253707523,95.82243253707523,95.82243253707523
38,train/val,0.14962235303676646,0.09947722413293693,0.1253628204981594,73.92702978346854,79.2499198420305,92.76654404870801,0.10980693142861128,70.4696687760074,76.21559337913683,92.34076614588676,0.07098545096250324,106.12164568901062,1:07:10,82.45570590897381,79.2499198420305,80.64070337015832,96.24755634491001,96.24755634491001,96.24755634491001,81.16875883741189,76.21559337913683,78.10166659992626,96.01788325606239,96.01788325606239,96.01788325606239
39,train/val,0.1506617101030829,0.10080088292370024,0.1246520669159034,72.84134896538316,78.14705647806144,92.67257431987973,0.10876095946878195,70.36660382627194,75.79003067769115,92.34397431570808,0.0702058651501696,106.14564847946167,1:08:57,82.14313486904156,78.14705647806144,79.82577802796219,96.19695449340128,96.19695449340128,96.19695449340128,81.54801663115371,75.79003067769115,78.01449066256686,96.01961760875048,96.01961760875048,96.01961760875048
40,train/val,0.14631803181913236,0.09951034345178177,0.1170192178460243,73.91563845186909,79.36367168044126,92.71326676515076,0.11124451078474522,69.99751235704068,74.7021488387239,92.10726444690022,0.0694253162661607,105.93976283073425,1:10:43,82.22682064061158,79.36367168044126,80.6256829929572,96.21887306610334,96.21887306610334,96.21887306610334,82.61601833624574,74.7021488387239,77.76524941124961,95.89149552682252,95.89149552682252,95.89149552682252
41,train/val,0.14388315490973386,0.09683215166644557,0.1176275061848371,73.20829084482834,78.39096717489134,92.89114585995014,0.11072903197258711,70.35469233589538,75.34851113722151,92.32622738775702,0.0686437910592748,106.23114132881165,1:12:29,82.20451603286153,78.39096717489134,79.99497371208834,96.31457726669773,96.31457726669773,96.31457726669773,82.3355315435969,75.34851113722151,78.01975575587498,96.01002280527679,96.01002280527679,96.01002280527679
