Epoch,Train_Total_Loss,Train_Main_Loss,Train_Aux_Loss,Validation_Loss,Train_mIoU,Validation_mIoU,Train_mAcc,Validation_mAcc,Train_aAcc,Validation_aAcc,Train_Precision_Macro,Validation_Precision_Macro,Train_Recall_Macro,Validation_Recall_Macro,Train_F1_Macro,Validation_F1_Macro,Train_Precision_Micro,Validation_Precision_Micro,Train_Recall_Micro,Validation_Recall_Micro,Train_F1_Micro,Validation_F1_Micro,Learning_Rate,Epoch_Time_sec,Cumulative_Training_Time
378,0.6487044803672937,0.5522024098786237,0.24125517438282965,0.20285555243492126,85.80566693522324,76.30916035959041,90.9569499252207,84.05308901358904,97.39086841174216,95.97923930190245,93.3341200529593,88.55515929578637,90.9569499252207,84.05308901358904,92.10682582305995,85.82272904128617,97.39086841174216,95.97923930190245,97.39086841174216,95.97923930190245,97.39086841174216,95.97923930190245,0.0025527526995548296,266.30205512046814,"1 day, 4:23:12"
379,0.6466033843915255,0.5495291021279866,0.24268570030264672,0.2048969219326973,86.16422554062014,75.60536516245206,91.44174983149847,83.45061092283098,97.36156380006784,95.8265554665387,93.26162229476394,88.05489361813214,91.44174983149847,83.45061092283098,92.32747171841984,85.36616244566079,97.36156380006784,95.8265554665387,97.36156380006784,95.8265554665387,97.36156380006784,95.8265554665387,0.0025311010857904243,267.062034368515,"1 day, 4:27:39"
380,0.6432748346137936,0.5470808862377191,0.24048487000322694,0.20168624407052993,85.86416640906978,76.71591965522686,91.21794063790493,84.29566998591746,97.42857025536611,95.94004685329742,93.11848935253234,88.84828545788368,91.21794063790493,84.29566998591746,92.13958702095245,86.17920828508876,97.42857025536611,95.94004685329742,97.42857025536611,95.94004685329742,97.42857025536611,95.94004685329742,0.0025094288729496867,266.97680854797363,"1 day, 4:32:06"
381,0.6495874302553185,0.5541750833382122,0.23853086527354297,0.19557456517219543,85.84457505791858,74.63380617945953,91.10901084278868,81.51383919732632,97.3835004368869,95.88747484893949,93.1862294491686,89.36352278104496,91.10901084278868,81.51383919732632,92.11113439299027,84.47737561112595,97.3835004368869,95.88747484893949,97.3835004368869,95.88747484893949,97.3835004368869,95.88747484893949,0.002487735843384024,268.2791574001312,"1 day, 4:36:34"
382,0.6449051043713903,0.5484129776169809,0.2412303139448727,0.1994621267169714,86.50807683760019,76.693053909363,91.65133070937856,83.58613668001948,97.44433958792712,96.23061013331433,93.41683333761782,89.42102145880541,91.65133070937856,83.58613668001948,92.51316332824491,86.1731967031079,97.44433958792712,96.23061013331433,97.44433958792712,96.23061013331433,97.44433958792712,96.23061013331433,0.0024660217750119362,267.76185035705566,"1 day, 4:41:02"
383,0.6474821089535812,0.550190964208887,0.24322786053395865,0.19893188060820102,85.95942880124777,75.51908005096304,91.15088202981254,82.70165804476693,97.37668785375936,96.1254206511424,93.37236023796616,89.1115715169415,91.15088202981254,82.70165804476693,92.22579357836089,85.18714673008706,97.37668785375936,96.1254206511424,97.37668785375936,96.1254206511424,97.37668785375936,96.1254206511424,0.002444286441184438,268.68033504486084,"1 day, 4:45:31"
384,0.6507542923183031,0.5517671972352863,0.24746773440563688,0.2004015806466341,86.2480713688068,72.77677653811661,91.47481809810222,80.27087508784265,97.37538050041121,95.81804124344106,93.32394123030716,88.23506374044584,91.47481809810222,80.27087508784265,92.3758336667829,82.91117906988957,97.37538050041121,95.81804124344106,97.37538050041121,95.81804124344106,97.37538050041121,95.81804124344106,0.002422529610544989,265.8785858154297,"1 day, 4:49:57"
385,0.6432095388277473,0.5464783366606711,0.24182800296255624,0.1990464137196541,86.22504795809942,75.43980854619173,91.46759939870056,83.21609129519189,97.43955436913284,96.02294703569494,93.32310196059407,88.34412458323466,91.46759939870056,83.21609129519189,92.36768878708469,85.12444609540296,97.43955436913284,96.02294703569494,97.43955436913284,96.02294703569494,97.43955436913284,96.02294703569494,0.0024007510468837335,266.6745171546936,"1 day, 4:54:23"
386,0.6435314594456711,0.5483854199285546,0.23786509710927095,0.19477916440367699,86.34624252039445,76.87796276894323,91.65059476215971,83.49069412272154,97.41036946017519,96.10082191047296,93.27893256262595,89.97473863662997,91.65059476215971,83.49069412272154,92.4458036569483,86.20378736928288,97.41036946017519,96.10082191047296,97.41036946017519,96.10082191047296,97.41036946017519,96.10082191047296,0.0023790384588320765,269.08852195739746,"1 day, 4:58:53"
387,0.6457381836704223,0.5484087611094528,0.24332355335354805,0.20249463775753976,86.28660709052207,75.53863517095007,91.46227548595508,82.39897904815405,97.40820210130875,95.94604749566832,93.39693229325171,89.50252963379765,91.46227548595508,82.39897904815405,92.4035989269527,85.21428102671365,97.40820210130875,95.94604749566832,97.40820210130875,95.94604749566832,97.40820210130875,95.94604749566831,0.002357215790419996,268.54879784584045,"1 day, 5:03:21"
388,0.6456757844516553,0.5480104926535164,0.24416322781433175,0.20013769298791886,86.15576421293997,75.21005923934753,91.35517237623584,82.26006042066946,97.45037462627153,95.99293215559148,93.35815672462185,88.91213280883676,91.35517237623584,82.26006042066946,92.32621007337177,84.91318857359005,97.45037462627153,95.99293215559148,97.45037462627153,95.99293215559148,97.45037462627153,95.99293215559146,0.0023353706507123085,267.5054123401642,"1 day, 5:07:49"
389,0.6482032995618424,0.5526829564639523,0.23880085389667818,0.19820119436085223,86.69736479638622,78.71380175922559,91.86460090433633,85.78659076349695,97.47553897981642,96.10846254158785,93.44800588091094,89.57760517930602,91.86460090433633,85.78659076349695,92.63972501961935,87.48194108452012,97.47553897981642,96.10846254158785,97.47553897981642,96.10846254158785,97.47553897981642,96.10846254158785,0.00231350278252515,266.9940731525421,"1 day, 5:12:16"
390,0.646584626655492,0.5552124685502005,0.2284303918836617,0.195173309892416,85.83414000401636,75.28120893116908,91.12586274816206,83.1088419262568,97.42153748423688,95.98776541134713,93.20725462715525,88.72869124483898,91.12586274816206,83.1088419262568,92.12707279332948,84.87207785888727,97.42153748423688,95.98776541134713,97.42153748423688,95.98776541134713,97.42153748423688,95.98776541134713,0.002291611922996139,266.8971643447876,"1 day, 5:16:42"
391,0.6439277270674786,0.55285631487974,0.22767852916161166,0.20586865536868573,86.6189884084118,77.04006708563497,91.7935155601602,83.61873985004445,97.53997925328747,96.10299187762614,93.42938027328097,90.02320174782383,91.7935155601602,83.61873985004445,92.59047708114817,86.24796641566314,97.53997925328747,96.10299187762614,97.53997925328747,96.10299187762614,97.53997925328747,96.10299187762614,0.0022696978033973003,266.1174077987671,"1 day, 5:21:09"
392,0.6397332943620182,0.5467698032533713,0.2324087264989556,0.19985354420542717,86.74024999794003,74.48454897059268,91.93862778627985,81.6608306902143,97.49017628648745,96.01734409522903,93.41189946436486,88.90925625825629,91.93862778627985,81.6608306902143,92.6570633457264,84.29707688430851,97.49017628648745,96.01734409522903,97.49017628648745,96.01734409522903,97.49017628648745,96.01734409522903,0.0022477601489397743,266.8976764678955,"1 day, 5:25:35"
393,0.6379654281337388,0.542959217315323,0.23751552432033946,0.20209880195558072,86.79049571782983,76.91457376768051,91.83718185264328,83.97147835894484,97.45226596910737,95.98054778151807,93.59104346323363,89.30874530951228,91.83718185264328,83.97147835894484,92.6923423849891,86.22408904389522,97.45226596910737,95.98054778151807,97.45226596910737,95.98054778151807,97.45226596910737,95.98054778151807,0.0022257986785698546,268.0951907634735,"1 day, 5:30:04"
394,0.6421682450020962,0.5471315592146593,0.23759171168276666,0.1974775669872761,86.7275513045413,77.62047887980907,91.8124059624943,84.80635168404979,97.46286878933013,95.99322015414675,93.55357168149293,89.38322882602475,91.8124059624943,84.80635168404979,92.6627541601912,86.58155914293957,97.46286878933013,95.99322015414675,97.46286878933013,95.99322015414675,97.46286878933014,95.99322015414675,0.0022039018050536248,267.8401770591736,"1 day, 5:34:31"
395,0.6387249407106065,0.5441639779615338,0.23640240480084906,0.1966661805510521,86.7916303501296,75.45607053326212,91.91173596139936,82.23681690823169,97.49241700069604,96.0300382776688,93.51999527423847,89.60615295283324,91.91173596139936,82.23681690823169,92.69752134771909,85.23110070572025,97.49241700069604,96.0300382776688,97.49241700069604,96.0300382776688,97.49241700069602,96.0300382776688,0.0021818919325405656,267.37646865844727,"1 day, 5:38:59"
396,0.6443698468750246,0.5441588383436042,0.2505275190187206,0.19752330227196216,86.85990464338123,75.43938584979031,91.96537154174202,82.22979889008691,97.38762862052992,96.04212963693037,93.54505821352434,89.5417942982251,91.96537154174202,82.22979889008691,92.73879954439349,85.07121799714709,97.38762862052992,96.04212963693037,97.38762862052992,96.04212963693037,97.38762862052992,96.04212963693037,0.002159857362412757,268.2445430755615,"1 day, 5:43:27"
397,0.6345912935794723,0.5375067057750653,0.2427114662141229,0.19652143409848213,86.83060573982502,78.09554960718592,91.90613628938621,85.21222418996614,97.50649656181668,96.10470940024852,93.59306119965505,89.27461008984334,91.90613628938621,85.21222418996614,92.73117510266144,86.99729868878727,97.50649656181668,96.10470940024852,97.50649656181668,96.10470940024852,97.50649656181668,96.10470940024852,0.0021377977863550443,267.61506843566895,"1 day, 5:47:55"
398,0.6418299491303674,0.5495499967827281,0.2306998804331868,0.1944825869947672,86.77690401918143,75.91567155703707,91.84315294451339,83.42468050975226,97.51940179311148,96.08853044619474,93.54520195944778,88.79082958546036,91.84315294451339,83.42468050975226,92.67227555157454,85.40168033298275,97.51940179311148,96.08853044619474,97.51940179311148,96.08853044619474,97.51940179311148,96.08853044619474,0.0021157128886199078,266.3569965362549,"1 day, 5:52:21"
399,0.6453240145431242,0.5538356877868418,0.22872081569821223,0.19817149968445302,87.01773950825806,76.46121582233239,92.08628835784168,83.31056247989795,97.55414294124427,96.10410090651945,93.61948472975863,89.62272993790388,92.08628835784168,83.31056247989795,92.83655616120964,85.96359565045539,97.55414294124427,96.10410090651945,97.55414294124427,96.10410090651945,97.55414294124427,96.10410090651946,0.00209360234575989,267.8954837322235,"1 day, 5:56:49"
400,0.632726010233264,0.5422954217110533,0.22607646787585473,0.19804602570831775,87.37318336808862,78.7688261893945,92.37368461372911,85.97613555073927,97.61912994292513,96.26305615305866,93.71866822408957,89.61479333094425,92.37368461372911,85.97613555073927,93.03309451439536,87.49444594936794,97.61912994292513,96.26305615305866,97.61912994292513,96.26305615305866,97.61912994292513,96.26305615305866,0.002071465826347153,271.3917031288147,"1 day, 6:01:20"
401,0.6321268184680464,0.5385164425288099,0.2340259363908614,0.20634059883654118,86.71791812381315,75.84992158810799,91.799999521681,83.0903014861282,97.51407474677758,96.02370907049401,93.5460054117937,89.11252474887434,91.799999521681,83.0903014861282,92.64965092495947,85.26905881639281,97.51407474677758,96.02370907049401,97.51407474677758,96.02370907049401,97.51407474677758,96.02370907049401,0.002049302990679351,267.11362504959106,"1 day, 6:05:47"
402,0.6413722490214148,0.5450941225728014,0.240695313821724,0.20846847866475582,86.66372745662834,76.06049748470248,91.82262117956323,83.71938655788547,97.4857414099557,96.07184037921836,93.48727503006782,88.48915261913571,91.82262117956323,83.71938655788547,92.63333649608964,85.57532683418864,97.4857414099557,96.07184037921836,97.4857414099557,96.07184037921836,97.4857414099557,96.07184037921836,0.002027113490471003,266.89316749572754,"1 day, 6:10:14"
403,0.6392696721688484,0.5498822542970904,0.22346854311111555,0.20012669603526592,86.66910104223619,74.44791381499451,91.82905555183952,83.39574345642087,97.56869393614491,95.97990864500443,93.46510063046057,87.04868052698419,91.82905555183952,83.39574345642087,92.62603666012315,84.43326979771713,97.56869393614491,95.97990864500443,97.56869393614491,95.97990864500443,97.56869393614491,95.97990864500443,0.0020048969685294428,269.5058853626251,"1 day, 6:14:44"
404,0.6381593298896014,0.5414356214533577,0.24180926765342167,0.19724444355070592,86.68028610234985,74.22004052138969,91.7073279063621,81.87651525409642,97.46258332215336,96.06498730038146,93.62253577959932,88.34845199479858,91.7073279063621,81.87651525409642,92.63840174107098,83.96085858305356,97.46258332215336,96.06498730038146,97.46258332215336,96.06498730038146,97.46258332215336,96.06498730038146,0.0019826530584143845,267.3806703090668,"1 day, 6:19:11"
405,0.6344022584707046,0.5385498379751108,0.23963104804731009,0.19993809017539024,86.8590551504651,76.39641268804769,91.82652720828042,82.8783909065363,97.53934755772445,96.05594767893496,93.7123045091606,90.10640826841573,91.82652720828042,82.8783909065363,92.74334592199797,85.91821807891729,97.53934755772445,96.05594767893496,97.53934755772445,96.05594767893496,97.53934755772445,96.05594767893496,0.001960381384080114,267.4603271484375,"1 day, 6:23:39"
406,0.6353050064904303,0.541164420900845,0.23535145954971115,0.19376292304694653,87.04925770855311,77.0064504345969,92.18715647590663,83.6205904031014,97.55126212793705,96.14787690502061,93.5514555245631,90.02188651225387,92.18715647590663,83.6205904031014,92.85567087279037,86.2101945023895,97.55126212793705,96.14787690502061,97.55126212793705,96.14787690502061,97.55126212793705,96.14787690502061,0.0019380815594990585,266.0514392852783,"1 day, 6:28:05"
407,0.6307121826124095,0.5379979800240017,0.2317855040760111,0.19877327202260495,86.90962996737099,75.84989079345407,91.95916450601986,83.25925756396697,97.54735147583618,96.138982755014,93.65102145661577,89.18476790845673,91.95916450601986,83.25925756396697,92.78595314451032,85.31958623552173,97.54735147583618,96.138982755014,97.54735147583618,96.138982755014,97.54735147583618,96.138982755014,0.0019158432798825878,269.9676823616028,"1 day, 6:32:35"
408,0.6381181320670313,0.5431297787019849,0.23747088065685326,0.19837698325514794,86.82075236919687,76.73832608177601,91.95463569860213,83.37137064653174,97.51962819671773,96.13287284548959,93.50281048713273,90.07819369571472,91.95463569860213,83.37137064653174,92.71335888814308,86.05458121080814,97.51962819671773,96.13287284548959,97.51962819671773,96.13287284548959,97.51962819671773,96.13287284548959,0.0018934860723779769,268.30272793769836,"1 day, 6:37:03"
409,0.6359896213016657,0.5414766841032558,0.23628233935841797,0.19669207979738712,86.89207018370539,76.78322223218007,91.86336931065003,83.36452850303063,97.51939474979737,96.03781576534821,93.69835366153102,89.82243394629607,91.86336931065003,83.36452850303063,92.75530694458436,86.2051209508477,97.51939474979737,96.03781576534821,97.51939474979737,96.03781576534821,97.51939474979737,96.03781576534821,0.001871099494294985,269.86930751800537,"1 day, 6:41:33"
410,0.6333777938481538,0.5395424185620111,0.23458843663204573,0.19852707712352277,87.50287862886998,77.40498323037149,92.43735459318835,84.49414341051043,97.5960868390042,96.15350885253525,93.81967755302468,89.35018277603038,92.43735459318835,84.49414341051043,93.11513385831309,86.58822842298245,97.5960868390042,96.15350885253525,97.5960868390042,96.15350885253525,97.5960868390042,96.15350885253525,0.0018486831155474853,266.8603746891022,"1 day, 6:46:00"
411,0.6270002173992637,0.5352638696133089,0.22934086732040257,0.19916802132129668,87.62539089371899,77.57379580245774,92.53664535747976,83.79248247642913,97.61694351625007,96.1992421725316,93.87031613488797,90.57627693970967,92.53664535747976,83.79248247642913,93.18962754584813,86.73052572325585,97.61694351625007,96.1992421725316,97.61694351625007,96.1992421725316,97.61694351625007,96.1992421725316,0.001826236493863459,266.72024416923523,"1 day, 6:50:26"
412,0.6328838145524444,0.537561443261677,0.23830592518054805,0.1898157693296671,87.41028136370407,76.98482045683312,92.31129830911827,83.59117421616105,97.57390115161783,96.15159209728867,93.8402980038384,90.0802918927148,92.31129830911827,83.59117421616105,93.0595609867825,86.3751721351507,97.57390115161783,96.15159209728867,97.57390115161783,96.15159209728867,97.57390115161783,96.15159209728867,0.0018037591742683014,267.2781538963318,"1 day, 6:54:54"
413,0.6346013381245478,0.5386416638907604,0.2398991833197325,0.1906684300750494,87.16303038828606,77.70054667303306,92.08722895896028,85.64110629902494,97.51941081771662,96.24429077350915,93.77740773217698,88.39546704981758,92.08722895896028,85.64110629902494,92.90968884467247,86.78578995613722,97.51941081771662,96.24429077350915,97.51941081771662,96.24429077350915,97.51941081771662,96.24429077350915,0.001781250688538795,266.2247562408447,"1 day, 6:59:20"
414,0.6318311116983206,0.536154496876201,0.2391915351688541,0.19658147758245467,86.84776897750986,76.82098679607438,91.82820403208038,84.2848921635719,97.54055610591764,96.18924477323161,93.7179148832896,89.0405122909816,91.82820403208038,84.2848921635719,92.75008100711368,86.16151880779486,97.54055610591764,96.18924477323161,97.54055610591764,96.18924477323161,97.54055610591764,96.18924477323161,0.0017587105546255592,268.7033269405365,"1 day, 7:03:49"
415,0.6385651475924651,0.54492097287348,0.23411043223792782,0.19834112629294395,87.22945517441345,76.70913321349356,92.24469305547117,83.38762049337721,97.52720847734294,96.05572183834126,93.71306712003455,89.87269621108265,92.24469305547117,83.38762049337721,92.96113429419268,86.15859724134928,97.52720847734294,96.05572183834126,97.52720847734294,96.05572183834126,97.52720847734294,96.05572183834126,0.0017361382760417647,267.10036754608154,"1 day, 7:08:16"
416,0.6309249911960854,0.5379212864429741,0.23250926033955094,0.20562970589101315,87.05236497541937,76.69251361798428,92.02590141590593,83.18181981493431,97.60927337764512,96.07072611597039,93.74322883472767,89.87118802152392,92.02590141590593,83.18181981493431,92.86480506687884,86.13093153380964,97.60927337764512,96.07072611597039,97.60927337764512,96.07072611597039,97.60927337764512,96.07072611597039,0.001713533341215561,267.9620864391327,"1 day, 7:12:44"
417,0.6302923723183467,0.5375918519621178,0.2317512988262555,0.20647617115080358,87.15669962817965,76.66144127214348,92.13288064484797,83.18724396503511,97.5800435668746,96.19363247102426,93.76281574400083,89.85134877778161,92.13288064484797,83.18724396503511,92.9286251208128,86.01794059078814,97.5800435668746,96.19363247102426,97.5800435668746,96.19363247102426,97.5800435668746,96.19363247102426,0.001690986572892547,266.69699811935425,"1 day, 7:17:10"
418,0.6262306424801031,0.5360700816477235,0.22540140015692542,0.19806260623037816,87.6184881531352,76.42907056739105,92.57699569277632,83.40940603783156,97.63239284731623,96.1438682617445,93.82863590160903,89.13612831201235,92.57699569277632,83.40940603783156,93.19051059537227,85.90613957488499,97.63239284731623,96.1438682617445,97.63239284731623,96.1438682617445,97.63239284731623,96.1438682617445,0.001668406350807862,266.8456337451935,"1 day, 7:21:37"
419,0.6261602915227212,0.5349691017069268,0.22797797266306216,0.20089297074079512,87.27744952160033,76.54952982762833,92.25945821680432,84.06394039150594,97.6518980576521,96.08029353484497,93.76678080509919,88.74541179041252,92.25945821680432,84.06394039150594,92.99601870472588,86.0238545021357,97.6518980576521,96.08029353484497,97.6518980576521,96.08029353484497,97.6518980576521,96.08029353484497,0.0016457004952323074,269.09849095344543,"1 day, 7:26:06"
420,0.6332628891603531,0.5409283932917216,0.2308362383788756,0.21113399903476238,87.23521816408561,73.47530710244182,92.13594403719998,80.0095890108029,97.62133797738935,95.97755122252502,93.86789341481183,89.25057784732712,92.13594403719998,80.0095890108029,92.98323552310151,83.49749606729027,97.62133797738935,95.97755122252502,97.62133797738935,95.97755122252502,97.62133797738935,95.97755122252502,0.001622959776642627,268.89795875549316,"1 day, 7:30:35"
421,0.6326055416402676,0.5411023393363542,0.22875800243533131,0.195786687374115,87.51300607342087,78.19269817030138,92.38081990805519,85.2071713554351,97.59600824952945,96.24474267279469,93.89447599289825,89.64528496085808,92.38081990805519,85.2071713554351,93.11931589911559,87.1775235569752,97.59600824952945,96.24474267279469,97.59600824952945,96.24474267279469,97.59600824952945,96.24474267279469,0.0016001835970110275,267.6365921497345,"1 day, 7:35:03"
422,0.6300482471657024,0.5380853019910286,0.22990735932914058,0.2005784103423357,87.54736696159864,75.85902294388858,92.41994821367149,83.00751730236529,97.6242761875076,96.1571773718076,93.90244669583635,89.26227323926106,92.41994821367149,83.00751730236529,93.14239891731188,85.19186039027265,97.6242761875076,96.1571773718076,97.6242761875076,96.1571773718076,97.6242761875076,96.1571773718076,0.001577371338414557,267.45221304893494,"1 day, 7:39:30"
423,0.621346659522451,0.5295027496234314,0.2296097712151621,0.19422263132035733,87.69775283412882,77.52751298978747,92.53182762876038,84.85058396730662,97.63208110428191,96.18995511877841,93.97768023683287,89.29148836835526,92.53182762876038,84.85058396730662,93.23893215858034,86.62837237033607,97.63208110428191,96.18995511877841,97.63208110428191,96.18995511877841,97.63208110428191,96.18995511877841,0.0015545223620422877,266.86230969429016,"1 day, 7:43:57"
424,0.6261224503495506,0.5317222742362558,0.2360004381061843,0.20036492243409157,87.60407346687522,76.96601479326108,92.33873589472542,83.69649557680717,97.64302406361838,96.1739605666773,94.07503519783681,89.69735313460895,92.33873589472542,83.69649557680717,93.18543008388774,86.2368766342119,97.64302406361838,96.1739605666773,97.64302406361838,96.1739605666773,97.64302406361838,96.1739605666773,0.00153163600713589,266.2763674259186,"1 day, 7:48:23"
425,0.6321448974146006,0.5396219991302843,0.2313072421433305,0.19885158498585223,87.41695204009974,75.15820673391242,92.3716768676815,82.20808176245913,97.60901994307942,96.13068183186871,93.81072275118292,87.91069964984271,92.3716768676815,82.20808176245913,93.07751980673912,84.52345186124059,97.60901994307942,96.13068183186871,97.60901994307942,96.13068183186871,97.60901994307942,96.13068183186871,0.001508711589857973,265.98668217658997,"1 day, 7:52:49"
426,0.6300289350904389,0.5391230638005546,0.22726467630569777,0.1963023919761181,87.26490069636374,76.75025822481375,92.21783045386711,84.96228733921045,97.60852945693539,96.13461653988527,93.80554876802285,87.9950165035945,92.21783045386711,84.96228733921045,92.99321682311404,86.08173593494932,97.60852945693539,96.13461653988527,97.60852945693539,96.13461653988527,97.60852945693539,96.13461653988527,0.0014857484020819208,268.2545123100281,"1 day, 7:57:18"
427,0.6294951842347487,0.5397839338168572,0.22427812259751995,0.1997009006291628,87.4715322552054,75.38104125904815,92.33400785075038,82.54970548520312,97.6701261379471,96.05743576234481,93.89975088621225,88.39208510044986,92.33400785075038,82.54970548520312,93.10035674959212,85.0201105019455,97.6701261379471,96.05743576234481,97.6701261379471,96.05743576234481,97.6701261379471,96.05743576234481,0.001462745710096383,266.2580347061157,"1 day, 8:01:44"
428,0.6308089675383032,0.5390398165044483,0.2294228770184533,0.2010267721116543,87.30991191168013,75.876662958424,92.13038553032297,82.84088143006362,97.61984284478447,96.13106873791723,93.93548497426139,89.16897704692819,92.13038553032297,82.84088143006362,93.00739643607227,85.3107415273404,97.61984284478447,96.13106873791723,97.61984284478447,96.13106873791723,97.61984284478447,96.13106873791723,0.0014397027532167487,266.8396759033203,"1 day, 8:06:11"
429,0.6336044095050751,0.5391757831368257,0.2360715641519249,0.19378859302401544,87.26917379839237,76.63547535368292,92.20253352439286,84.02346067397518,97.5737969133016,96.25045291753109,93.82075804187284,88.8312825267621,92.20253352439286,84.02346067397518,92.99250544325925,85.94823146270768,97.5737969133016,96.25045291753109,97.5737969133016,96.25045291753109,97.5737969133016,96.25045291753109,0.0014166187422951797,269.30280208587646,"1 day, 8:10:40"
430,0.6254026857533548,0.532606287628272,0.23199099404255094,0.20243503864109516,87.77660742626679,75.48615568242577,92.6240270656848,83.21511895044755,97.64884701253715,96.06516657702852,93.97690565470262,88.21092912506472,92.6240270656848,83.21511895044755,93.28629699495305,85.20629885226046,97.64884701253715,96.06516657702852,97.64884701253715,96.06516657702852,97.64884701253715,96.06516657702852,0.0013934928581198205,268.1604166030884,"1 day, 8:15:08"
431,0.6224874697460291,0.5300545072246896,0.23108240378808878,0.19389379088580608,87.77337528422046,76.66212343713148,92.5882862191044,83.37574542087536,97.63754028969687,96.15991341260732,94.00380314031158,89.56171446558815,92.5882862191044,83.37574542087536,93.28334857356315,86.09749652642151,97.63754028969687,96.15991341260732,97.63754028969687,96.15991341260732,97.63754028969687,96.15991341260732,0.0013703242496927105,271.0241873264313,"1 day, 8:19:39"
432,0.6230663029776377,0.5310518926594509,0.23003602328521738,0.21110205256938935,87.8554090153871,75.39510339100023,92.65113849930037,81.97393928265758,97.6816908362919,96.04872317901543,94.04943973878996,89.78660594255527,92.65113849930037,81.97393928265758,93.33550010856972,85.12900039874603,97.6816908362919,96.04872317901543,97.6816908362919,96.04872317901543,97.6816908362919,96.04872317901543,0.0013471120323747929,268.03050780296326,"1 day, 8:24:07"
433,0.6270824340701344,0.5370927627706336,0.22497417612430948,0.20296657803654672,87.798098146975,76.50838582935934,92.68024826399038,83.91668750841352,97.70250937799443,96.05810128872984,93.95124249155883,88.95600998466931,92.68024826399038,83.91668750841352,93.303555280872,86.00215150099622,97.70250937799443,96.05810128872984,97.70250937799443,96.05810128872984,97.70250937799443,96.05810128872984,0.0013238552858849696,267.188768863678,"1 day, 8:28:35"
434,0.6236854687523505,0.5327554235501665,0.22732511121671956,0.19624190452694892,88.00562419283017,75.43397022165209,92.78274930194618,83.08552035750508,97.6735461923395,96.0544207740614,94.08332439737607,88.15993299406519,92.78274930194618,83.08552035750508,93.42060081332768,85.03927142547573,97.6735461923395,96.0544207740614,97.6735461923395,96.0544207740614,97.6735461923395,96.0544207740614,0.001300553052138679,272.0097668170929,"1 day, 8:33:07"
435,0.6256086510363729,0.5340171432487101,0.22897876518269314,0.20142727702856064,87.57593489446478,75.83502800691588,92.32997893391669,83.18420455957585,97.68658086892141,96.18846343674974,94.0992741586203,89.19733330815808,92.32997893391669,83.18420455957585,93.18955200579651,85.32812653135323,97.68658086892141,96.18846343674974,97.68658086892141,96.18846343674974,97.68658086892141,96.18846343674974,0.0012772985756896377,271.35291600227356,"1 day, 8:37:38"
436,0.6249529569038386,0.5355469021387523,0.223515135920641,0.19576673488318921,88.00141086886475,78.66971438248368,92.84405595032551,85.97825509568298,97.73294262793638,96.27874853022729,93.99260465632456,89.33422533785937,92.84405595032551,85.97825509568298,93.40776570701328,87.43618913020272,97.73294262793638,96.27874853022729,97.73294262793638,96.27874853022729,97.73294262793638,96.27874853022729,0.0012539025238649042,267.5617730617523,"1 day, 8:42:05"
437,0.6237628324647517,0.5331195686375766,0.2266081575913043,0.19055336320400237,87.79853987111616,76.63450835708304,92.5963913513368,83.45617661548843,97.72039060172342,96.243006829931,94.02227457245561,89.68022951979017,92.5963913513368,83.45617661548843,93.29571435549484,86.06996391406389,97.72039060172342,96.243006829931,97.72039060172342,96.243006829931,97.72039060172342,96.243006829931,0.0012304578638055088,267.8740875720978,"1 day, 8:46:33"
438,0.6285109120823829,0.537258010375155,0.22813225135948728,0.19390487045049667,87.8150831375296,79.52840559299453,92.54185040783479,86.03769395907057,97.67075457319355,96.37900703221263,94.11484493829497,90.51856448912282,92.54185040783479,86.03769395907057,93.30973376483168,88.05496844304062,97.67075457319355,96.37900703221263,97.67075457319355,96.37900703221263,97.67075457319355,96.37900703221263,0.0012069634609740234,267.86307644844055,"1 day, 8:51:01"
439,0.6186036666868995,0.52819776983973,0.2260147406698957,0.19550920432806015,88.34192960921253,75.53087795563913,93.07809301019567,81.87810918309368,97.74763053381889,96.04716421371958,94.16304540562554,90.02799046967439,93.07809301019567,81.87810918309368,93.60923907396881,85.20373470579521,97.74763053381889,96.04716421371958,97.74763053381889,96.04716421371958,97.74763053381889,96.04716421371958,0.001183418129179354,269.1289486885071,"1 day, 8:55:30"
440,0.6262478832839397,0.5377050626975383,0.22135704804384718,0.19778295989334582,87.89466623300785,75.86419494977109,92.7377761176101,82.80560640139862,97.71234393973504,96.16477787287013,94.0009081116334,89.55609488915898,92.7377761176101,82.80560640139862,93.35781312781985,85.46855139767061,97.71234393973504,96.16477787287013,97.71234393973504,96.16477787287013,97.71234393973504,96.16477787287013,0.0011598206270279935,268.6021771430969,"1 day, 8:59:59"
441,0.6190518312752448,0.5293864424126855,0.22416346888455593,0.20226902110874653,88.39483832648615,75.08540849187104,93.02713550060035,82.28266210762794,97.78109272350112,96.09691173849386,94.27799224065436,89.11398150990483,93.02713550060035,82.28266210762794,93.63919127771663,84.76256163017321,97.78109272350112,96.09691173849386,97.78109272350112,96.09691173849386,97.78109272350112,96.09691173849386,0.0011361696540454333,268.0400264263153,"1 day, 9:04:27"
